custid,평균구매가격,평균할부개월수,내점일수,수입상품_구매비율,주말방문비율,주구매코너,아침구매액,점심구매액,저녁구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
100778,76071,2.1,17,8.1,35.3,13,1064991.7297297297,1293204.2432432433,456425.02702702704,684637.5405405406,1597487.5945945946,228212.51351351352,304283.35135135136,1521416.756756757,0
100779,131981,1.7,20,0.0,50.0,14,0.0,3299527.8409090913,2507641.159090909,1847735.5909090908,659905.5681818181,1055848.9090909092,2243678.9318181816,3035565.6136363638,0
100780,125061,2.1,11,16.7,27.3,19,375183.3333333333,1500733.3333333333,375183.3333333333,250122.22222222222,625305.5555555556,875427.7777777778,500244.44444444444,2126038.888888889,0
100781,123040,3.8,3,0.0,33.3,24,0.0,615200.0,0.0,246080.0,0.0,0.0,369120.0,492160.0,0
100782,43913,1.9,25,0.0,24.0,11,175653.9649122807,1624799.1754385966,702615.8596491228,439134.91228070174,351307.9298245614,570875.3859649122,1141750.7719298245,966096.8070175438,0
100783,120638,2.0,13,12.5,38.5,16,482550.0,1447650.0,0.0,241275.0,844462.5,120637.5,723825.0,1447650.0,0
100784,103464,2.3,11,9.1,54.5,23,0.0,517318.1818181818,620781.8181818181,310390.90909090906,310390.90909090906,103463.63636363637,413854.54545454547,931172.7272727273,0
100785,603569,1.4,12,16.7,41.7,19,603569.0,12071380.0,1810707.0,0.0,3621414.0,7846396.999999999,3017845.0,10864242.0,0
100786,104989,2.6,4,7.1,100.0,15,0.0,734925.0,734925.0,0.0,1154882.1428571427,314967.8571428571,0.0,944903.5714285714,0
100787,114767,2.3,2,0.0,0.0,19,229533.3333333333,114766.66666666666,0.0,0.0,0.0,344300.0,0.0,229533.33333333334,0
100788,45162,1.8,5,12.5,20.0,12,90325.0,45162.5,225812.5,0.0,45162.5,45162.5,270975.0,225812.5,0
100789,93800,2.1,26,10.5,46.2,11,187599.9298245614,3001598.8771929825,2157399.192982456,2907798.912280702,562799.7894736842,750399.7192982456,1125599.5789473683,3564398.6666666665,0
100790,146647,2.0,32,21.7,31.2,24,2053057.086956522,4106114.173913044,586587.7391304348,2053057.086956522,1466469.347826087,879881.6086956521,2346350.9565217393,5132642.717391305,0
100791,54600,2.3,2,66.7,50.0,4,0.0,109200.0,54600.0,0.0,54600.0,0.0,109200.0,163800.0,0
100792,144571,1.6,3,0.0,33.3,21,433714.2857142857,578285.7142857142,0.0,578285.7142857142,0.0,0.0,433714.2857142857,722857.142857143,0
100793,79166,1.5,24,7.9,29.2,21,237496.81578947368,1029152.8684210527,1741643.3157894737,395828.02631578944,1266649.6842105263,237496.81578947368,1108318.4736842106,2058305.7368421052,0
100794,27000,1.0,1,100.0,0.0,24,0.0,27000.0,0.0,0.0,27000.0,0.0,0.0,27000.0,0
100795,66750,1.5,4,25.0,50.0,13,0.0,267000.0,0.0,0.0,66750.0,200250.0,0.0,267000.0,0
100796,35098,1.4,7,21.4,28.6,14,0.0,456270.28571428574,35097.71428571428,0.0,0.0,456270.28571428574,35097.71428571428,245683.99999999997,0
100797,166240,2.6,6,0.0,33.3,24,997440.0,664960.0,0.0,332480.0,664960.0,332480.0,332480.0,1163680.0,0
100798,548520,3.0,2,66.7,100.0,8,0.0,1645560.0,0.0,1097040.0,548520.0,0.0,0.0,1645560.0,0
100799,115848,2.6,46,17.6,21.7,14,3359584.554054054,5213148.445945946,0.0,2432802.608108108,1969411.6351351351,2664498.0945945946,1506020.6621621621,3822975.5270270268,0
100800,95167,1.3,4,66.7,0.0,24,95166.66666666666,285500.0,190333.3333333333,190333.3333333333,0.0,95166.66666666666,285500.0,380666.6666666667,0
100801,77692,2.5,49,10.2,24.5,5,854610.2040816327,5283044.897959184,1476144.8979591837,2097679.5918367347,2719214.285714286,1087685.7142857143,1709220.4081632653,3185365.3061224488,0
100802,57818,1.7,6,28.6,33.3,24,0.0,635996.4285714285,173453.57142857142,231271.42857142855,57817.85714285714,115635.71428571428,404725.0,520360.7142857143,0
100803,395402,1.8,3,40.0,66.7,5,0.0,1977011.0,0.0,0.0,1977011.0,0.0,0.0,1581608.8,0
100804,216750,3.0,8,20.0,50.0,24,0.0,2167500.0,0.0,0.0,0.0,433500.0,1734000.0,2167500.0,0
100805,101037,2.5,21,16.3,61.9,14,1212444.244897959,2424888.489795918,1313481.2653061226,2020740.4081632653,606222.1224489795,1414518.2857142857,909333.1836734695,2525925.510204082,0
100806,48220,2.0,8,50.0,50.0,24,48220.0,289320.0,144660.0,0.0,289320.0,144660.0,48220.0,337540.0,0
100807,55642,1.5,20,0.0,50.0,14,556419.3103448276,667703.172413793,389493.5172413793,0.0,333851.5862068965,556419.3103448276,723345.1034482758,778987.0344827586,0
100808,97192,1.2,4,25.0,50.0,14,97192.5,583155.0,97192.5,583155.0,0.0,97192.5,97192.5,291577.5,0
100809,42738,2.5,8,0.0,25.0,22,42738.27272727273,256429.63636363635,170953.0909090909,0.0,0.0,0.0,470121.0,256429.63636363635,0
100810,63433,2.7,13,14.3,46.2,12,0.0,634333.3333333333,697766.6666666667,824633.3333333334,63433.33333333333,253733.3333333333,190300.0,697766.6666666667,0
100811,165897,2.4,78,7.4,29.5,10,663589.1891891892,8460762.162162162,15428448.64864865,9953837.837837838,1658972.972972973,5142816.216216216,7797172.972972972,8294864.864864865,0
100812,108559,1.8,25,5.4,40.0,7,1628391.9642857143,3799581.25,651356.7857142857,1954070.3571428573,1194154.107142857,1519832.5,1411273.0357142857,4125259.642857143,0
100813,80759,2.6,6,12.5,33.3,14,80758.625,403793.125,161517.25,161517.25,323034.5,0.0,161517.25,565310.375,0
100814,361040,2.5,15,80.0,40.0,8,0.0,6137680.0,1083120.0,1444160.0,2888320.0,722080.0,2166240.0,3971440.0,0
100815,121510,1.3,20,12.5,25.0,12,364528.75,4131325.8333333335,1336605.4166666665,2916230.0,850567.0833333334,0.0,2065662.9166666667,3888306.6666666665,0
100816,87208,1.3,18,8.3,27.8,11,0.0,872083.3333333334,1220916.6666666667,261625.0,436041.6666666667,436041.6666666667,959291.6666666666,1656958.3333333333,0
100817,111272,2.2,19,25.0,42.1,13,445088.5714285714,2114170.7142857146,556360.7142857143,333816.4285714286,556360.7142857143,1557810.0,667632.8571428572,2002898.5714285714,0
100818,28000,1.0,1,0.0,100.0,24,0.0,28000.0,0.0,0.0,28000.0,0.0,0.0,28000.0,0
100819,36674,1.7,72,11.2,37.5,14,513441.68749999994,3887487.0625,1466976.25,1430301.84375,660139.3125,2347162.0,1430301.84375,1760371.5,0
100820,112822,1.3,22,4.0,68.2,11,225643.52000000002,3271831.0399999996,2143613.44,1015395.84,789752.3200000001,1805148.1600000001,2030791.68,3610296.32,0
100821,66319,2.1,14,8.1,42.9,11,0.0,1856944.1081081082,596874.891891892,795833.1891891892,1193749.783783784,0.0,464236.02702702704,1591666.3783783782,0
100822,69004,2.6,6,22.2,100.0,14,276017.3333333333,276017.3333333333,69004.33333333333,138008.66666666666,414026.0,0.0,69004.33333333333,414026.0,0
100823,114993,1.3,16,43.5,68.8,24,229986.08695652173,2184867.8260869565,229986.08695652173,574965.2173913043,459972.17391304346,689958.2608695652,919944.3478260869,1839888.6956521738,0
100824,61950,1.4,7,40.0,42.9,3,185850.0,247800.0,185850.0,123900.0,247800.0,185850.0,61950.0,557550.0,0
100825,246500,2.5,3,0.0,0.0,19,0.0,739500.0,246500.0,0.0,0.0,739500.0,246500.0,986000.0,0
100826,45693,1.4,66,1.2,33.3,14,1096627.8518518517,2101870.049382716,502621.0987654321,1050935.024691358,776778.061728395,1188013.5061728396,685392.4074074074,776778.061728395,0
100827,60073,1.7,6,0.0,16.7,12,60072.72727272727,420509.0909090909,180218.1818181818,0.0,480581.8181818182,180218.1818181818,0.0,600727.2727272727,0
100828,92596,1.8,18,7.4,22.2,14,370382.6666666666,1851913.3333333333,277787.0,555574.0,925956.6666666666,648169.6666666666,370382.6666666666,925956.6666666667,0
100829,146019,1.3,5,10.5,20.0,23,292037.05263157893,1314166.7368421052,1168148.2105263157,1752222.3157894735,0.0,0.0,1022129.6842105263,1898240.8421052631,0
100830,87600,2.5,6,0.0,33.3,12,175200.0,525600.0,262800.0,175200.0,175200.0,350400.0,262800.0,963600.0,0
100831,188211,1.0,32,12.4,25.0,9,5458125.138686131,14115840.87591241,6210969.98540146,8281293.313868613,6022758.773722627,8657715.737226278,2823168.1751824818,12045517.547445256,0
100832,120000,1.6,5,14.3,0.0,24,240000.0,600000.0,0.0,600000.0,0.0,0.0,240000.0,840000.0,0
100833,48153,1.8,55,4.1,18.2,14,1829809.3469387754,2455796.7551020407,433375.89795918367,674140.2857142857,2263185.2448979593,1781656.469387755,0.0,1637197.8367346937,1
100834,34971,1.6,35,12.5,48.6,14,104913.375,734393.625,839307.0,384682.375,454624.62499999994,489595.75000000006,349711.25,874278.125,0
100835,94386,2.5,9,35.7,0.0,24,283157.14285714284,1038242.8571428572,0.0,660700.0,188771.42857142855,283157.14285714284,188771.42857142855,849471.4285714286,0
100836,306430,2.4,6,30.0,0.0,24,306430.0,2145010.0,612860.0,1838580.0,612860.0,306430.0,306430.0,1532150.0,0
100837,24503,2.0,8,26.1,12.5,17,24502.608695652172,514554.7826086956,24502.608695652172,0.0,24502.608695652172,539057.3913043479,0.0,245026.08695652173,0
100838,47791,2.2,37,3.1,10.8,12,1242553.5416666665,3058593.333333333,286743.125,1290344.0625,1099181.9791666667,1768249.2708333335,430114.6875,2054992.3958333335,0
100839,118376,2.4,21,32.4,33.3,8,118375.67567567568,2367513.513513514,1894010.810810811,1894010.810810811,1420508.1081081082,828629.7297297298,236751.35135135136,3196143.2432432435,0
100840,84000,2.8,4,25.0,50.0,13,84000.0,84000.0,168000.0,84000.0,84000.0,0.0,168000.0,336000.0,0
100841,139000,2.7,10,0.0,20.0,24,417000.0,1112000.0,278000.0,278000.0,973000.0,278000.0,278000.0,695000.0,0
100842,49733,2.3,12,4.2,58.3,12,0.0,1044400.0,149200.0,596800.0,397866.6666666666,149200.0,49733.33333333333,795733.3333333334,0
100843,74719,5.7,25,6.9,36.0,9,597748.1379310344,2914022.172413793,821903.6896551724,1942681.448275862,1643807.3793103448,373592.5862068966,373592.5862068966,1942681.4482758618,0
100844,54842,1.2,6,8.3,50.0,24,54841.666666666664,603258.3333333333,0.0,109683.33333333333,383891.6666666667,164525.0,0.0,438733.3333333333,0
100845,86714,3.6,4,14.3,50.0,22,0.0,346857.14285714284,260142.85714285713,86714.28571428571,433571.4285714286,86714.28571428571,0.0,433571.4285714285,0
100846,125185,1.6,21,20.6,42.9,13,2002964.705882353,1627408.8235294116,625926.4705882353,0.0,125185.29411764706,2754076.4705882357,1377038.2352941178,2503705.882352941,0
100847,57800,1.5,2,0.0,50.0,7,0.0,173400.0,57800.0,57800.0,0.0,0.0,173400.0,231200.0,0
100848,93643,1.8,10,26.7,20.0,13,374571.4666666667,936428.6666666666,93642.86666666667,655500.0666666667,374571.4666666667,93642.86666666667,280928.60000000003,936428.6666666667,0
100849,50383,3.1,28,7.5,35.7,12,100766.03773584905,1914554.716981132,654979.2452830189,403064.1509433962,1058043.3962264152,1209192.4528301887,0.0,1461107.5471698113,0
100850,30521,1.2,50,6.9,26.0,14,61041.529411764706,2411140.411764706,640936.0588235294,427290.70588235295,152603.82352941178,1434475.9411764706,1098747.5294117648,1037706.0,0
100851,221645,2.0,22,6.7,31.8,9,443289.3333333334,11082233.333333332,5097827.333333333,4876182.666666667,5762761.333333334,3767959.333333333,2216446.6666666665,11303878.0,0
100852,73707,1.4,23,6.7,17.4,3,589653.3333333334,221120.0,1400426.6666666665,221120.0,663360.0,1105600.0,221120.0,1547840.0,0
100853,99663,1.7,25,6.3,32.0,14,797303.746031746,4883485.444444445,597977.8095238095,1694270.4603174601,1793933.4285714284,2292248.2698412696,498314.84126984124,2890226.0793650793,0
100854,30466,1.4,17,7.5,17.6,14,243726.6,944440.5750000001,30465.825,396055.72500000003,487453.2,213260.775,121863.3,487453.2,0
100855,28993,1.3,2,0.0,0.0,14,0.0,173957.0,0.0,0.0,0.0,144964.1666666667,28992.833333333332,115971.33333333333,0
100856,54020,1.9,9,6.7,66.7,12,0.0,378140.0,432160.0,270100.0,216080.0,216080.0,108040.0,594220.0,0
100857,109914,3.9,8,7.7,37.5,23,109914.46153846155,1099144.6153846155,219828.9230769231,439657.8461538462,879315.6923076924,109914.46153846155,0.0,1209059.0769230768,0
100858,174929,2.2,12,3.8,50.0,19,174929.07692307694,3673510.6153846155,699716.3076923077,1574361.6923076923,1399432.6153846155,524787.2307692308,1049574.4615384615,2449007.076923077,0
100859,155167,1.0,41,41.8,73.2,24,5586029.018181819,7137703.745454545,4344689.236363636,6827368.800000001,4965359.127272727,3258516.9272727272,2017177.1454545455,5586029.018181818,0
100860,11696,1.0,85,0.0,35.3,14,116964.6017699115,467858.407079646,736876.9911504424,421072.5663716814,269018.5840707965,327500.88495575223,304107.9646017699,128661.06194690264,0
100861,59700,1.9,7,20.0,14.3,12,59700.0,417900.0,119400.0,119400.0,179100.0,59700.0,238800.0,537300.0,0
100862,174743,2.6,5,71.4,20.0,24,0.0,1223200.0,0.0,349485.71428571426,174742.85714285713,524228.5714285714,174742.85714285713,873714.2857142857,0
100863,25500,1.4,8,18.2,87.5,11,0.0,255000.0,25500.0,102000.0,102000.0,76500.0,0.0,229500.0,0
100864,86300,2.0,3,25.0,66.7,24,172600.0,517800.0,0.0,431500.0,258900.0,0.0,0.0,604100.0,0
100865,96212,1.3,12,17.2,75.0,13,96212.37931034483,1731822.8275862068,962123.7931034483,0.0,481061.8965517242,1154548.551724138,1154548.551724138,1731822.8275862068,0
100866,99606,2.9,7,40.0,57.1,9,0.0,796851.2000000001,199212.80000000002,498032.0,199212.80000000002,0.0,298819.2,896457.6,0
100867,63822,1.6,45,6.2,31.1,15,319109.140625,1467902.046875,2297585.8125,255287.3125,893505.59375,1787011.1875,1148792.90625,2042298.5,0
100868,109188,1.4,7,25.0,14.3,24,0.0,1747000.0,0.0,218375.0,327562.5,982687.5,218375.0,1201062.5,0
100869,107376,2.2,13,9.8,46.2,14,1288516.0975609755,1181139.756097561,1932774.1463414633,644258.0487804877,429505.3658536585,1395892.4390243902,1932774.1463414633,2040150.487804878,0
100870,123623,2.5,3,41.7,66.7,17,0.0,247246.66666666666,1236233.3333333335,0.0,247246.66666666666,1236233.3333333335,0.0,988986.6666666666,0
100871,58382,1.5,16,11.4,31.2,14,1751474.3181818181,817354.6818181818,0.0,1517944.4090909092,0.0,875737.1590909091,175147.4318181818,1634709.3636363635,0
100872,18325,1.0,1,25.0,0.0,11,0.0,73300.0,0.0,73300.0,0.0,0.0,0.0,36650.0,0
100873,58669,1.9,34,2.5,26.5,14,234676.05063291139,3168126.6835443038,1232049.2658227847,938704.2025316455,1349387.2911392406,880035.1898734177,1466725.3164556962,1936077.417721519,0
100874,184462,1.6,15,6.9,80.0,22,922310.3448275863,3504779.3103448274,922310.3448275863,1106772.4137931035,1106772.4137931035,2213544.827586207,922310.3448275863,3504779.310344828,0
100875,79364,2.0,22,6.6,50.0,13,2380918.524590164,2063462.7213114754,396819.7540983606,396819.7540983606,2063462.7213114754,2142826.6721311477,238091.8524590164,2063462.7213114754,0
100876,89126,2.2,17,6.0,82.4,3,89126.0,3832418.0,534756.0,891260.0,267378.0,1515142.0,1782520.0,2139024.0,0
100877,77934,2.0,11,25.0,81.8,24,1013146.875,1324884.375,155868.75,1013146.875,701409.375,389671.875,389671.875,1948359.375,0
100878,130067,2.1,20,0.0,45.0,14,0.0,2211143.689655172,1560807.3103448276,1170605.4827586208,910470.9310344828,390201.8275862069,1300672.7586206899,1951009.1379310347,0
100879,63287,2.1,18,10.5,27.8,9,63286.84210526315,949302.6315789474,1392310.5263157894,632868.4210526316,759442.1052631579,759442.1052631579,253147.3684210526,1518884.210526316,0
100880,72500,2.0,1,50.0,0.0,11,0.0,145000.0,0.0,0.0,145000.0,0.0,0.0,145000.0,0
100881,62760,1.9,23,2.3,17.4,13,564838.5681818182,1631755.8636363638,564838.5681818182,690358.25,753118.0909090908,753118.0909090908,564838.5681818182,1694515.7045454546,0
100882,64020,1.5,10,5.0,70.0,11,320100.0,832260.0,128040.0,512160.0,320100.0,192060.0,256080.0,1024320.0,0
100883,197450,2.5,12,8.3,50.0,24,789798.8888888889,2961745.8333333335,3356645.2777777775,4343893.888888889,394899.44444444444,1579597.7777777778,789798.8888888889,5133692.777777778,0
100884,128236,2.7,10,17.0,30.0,13,769417.0212765957,3590612.765957447,1667070.2127659575,2180014.8936170214,2308251.063829787,384708.5106382978,1154125.5319148935,3718848.9361702125,0
100885,130274,2.2,29,5.9,41.4,24,781644.7058823529,7946721.176470588,2344934.117647059,4429320.0,2084385.8823529412,3256852.941176471,1302741.1764705882,7425624.705882353,0
100886,111443,2.3,10,0.0,50.0,24,222885.46153846156,1560198.2307692308,1114427.3076923077,1337312.7692307692,334328.1923076923,780099.1153846154,445770.9230769231,2340297.346153846,0
100887,48034,1.9,11,10.0,45.5,14,192138.0,720517.5,48034.5,192138.0,528379.5,144103.5,96069.0,480345.0,0
100888,121738,1.2,5,37.5,40.0,3,243475.0,730425.0,0.0,0.0,852162.5,0.0,121737.5,486950.0,0
100889,150973,2.1,19,25.0,42.1,14,905836.0714285714,3170426.25,150972.67857142855,1207781.4285714284,1056808.75,905836.0714285714,1056808.75,2113617.5,0
100890,62939,1.9,15,20.6,20.0,14,125878.05882352941,503512.23529411765,1510536.705882353,251756.11764705883,440573.2058823529,503512.23529411765,944085.4411764706,1573475.7352941176,0
100891,120742,1.8,29,8.3,41.4,14,1207421.1111111112,5433395.0,2052615.8888888888,845194.7777777778,3139294.888888889,3863747.5555555555,845194.7777777778,4950426.555555555,0
100892,213114,2.6,13,9.5,69.2,12,213114.2857142857,3409828.5714285714,852457.1428571428,639342.8571428572,2131142.857142857,213114.2857142857,1491800.0,4049171.4285714286,0
100893,86020,3.1,10,10.0,30.0,0,0.0,1548360.0,172040.0,0.0,774180.0,602140.0,344080.0,688160.0,0
100894,74023,1.0,12,46.7,58.3,24,370116.6666666666,1776560.0,74023.33333333333,444140.0,592186.6666666666,666210.0,518163.3333333333,1258396.6666666665,0
100895,84284,1.0,12,5.3,50.0,24,674273.6842105263,758557.894736842,168568.42105263157,758557.894736842,84284.21052631579,421421.05263157893,337136.84210526315,927126.3157894737,0
100896,52508,1.3,9,8.3,22.2,9,105016.66666666666,525083.3333333334,0.0,157525.0,210033.3333333333,210033.3333333333,52508.33333333333,472575.0,0
100897,245527,2.9,10,31.0,40.0,9,2209738.9655172415,4910531.0344827585,0.0,1227632.7586206896,1964212.4137931035,3191845.172413793,736579.6551724138,2946318.620689655,0
100898,56662,1.6,15,9.5,60.0,11,736604.7619047619,169985.7142857143,283309.5238095238,339971.4285714286,339971.4285714286,226647.61904761902,283309.5238095238,849928.5714285715,0
100899,69729,3.3,15,9.5,26.7,12,69728.57142857142,906471.4285714286,488100.0,1115657.1428571427,0.0,0.0,348642.8571428571,1115657.142857143,0
100900,74502,1.5,22,10.6,36.4,14,596019.2340425532,2235072.1276595746,670521.6382978724,1043033.659574468,596019.2340425532,1341043.2765957448,521516.829787234,1415545.680851064,0
100901,97000,2.0,1,0.0,0.0,20,0.0,0.0,194000.0,0.0,0.0,0.0,194000.0,194000.0,0
100902,192657,2.9,32,18.4,34.4,24,385314.2857142857,6357685.714285714,2697200.0,577971.4285714285,2119228.5714285714,3660485.714285714,3082514.2857142854,4238457.142857143,0
100903,98500,1.3,1,16.7,0.0,16,0.0,591000.0,0.0,591000.0,0.0,0.0,0.0,492500.0,0
100904,68816,1.5,21,14.7,19.0,24,275264.35294117645,1376321.7647058824,688160.8823529412,481712.6176470588,550528.7058823529,756976.9705882353,550528.7058823529,1651586.1176470588,0
100905,64638,2.2,11,7.7,9.1,14,193914.46153846156,581743.3846153846,64638.15384615385,323190.76923076925,0.0,323190.76923076925,193914.46153846156,387828.92307692306,0
100906,42971,1.8,8,0.0,0.0,15,0.0,730500.0,0.0,42970.58823529412,687529.4117647059,0.0,0.0,644558.8235294118,0
100907,57271,2.4,11,28.6,36.4,10,171814.2857142857,572714.2857142857,57271.428571428565,171814.2857142857,343628.5714285714,57271.428571428565,229085.71428571426,629985.7142857143,0
100908,47335,1.2,23,11.1,34.8,6,662691.8666666667,1420054.0,47335.13333333334,757362.1333333334,331345.93333333335,568021.6,473351.3333333333,1325383.7333333334,0
